Statistic, Task, 0 min, 10 min, 20 min, 30 min, 40 min, 50 min, 60 min, 70 min, 80 min, 90 min, 100 min, 110 min,
, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.03, 0.07, 0.03
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.171447, 0.256432, 0.171447
, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 5, 0, 0.02, 0.02, 0, 0, 0, 0, 0, 0, 0.06, 0.06, 0.07
, , 0, 0.140705, 0.140705, 0, 0, 0, 0, 0, 0, 0.238683, 0.238683, 0.256432
, 6, 0.02, 0.03, 0.06, 0.01, 0.03, 0.01, 0.01, 0.02, 0.01, 0, 0, 0
, , 0.140705, 0.171447, 0.238683, 0.1, 0.171447, 0.1, 0.1, 0.140705, 0.1, 0, 0, 0
, 7, 0.28, 0.41, 0.32, 0.18, 0.18, 0.13, 0.13, 0.18, 0.22, 0.03, 0.07, 0.02
, , 0.58741, 0.668105, 0.708961, 0.43531, 0.538985, 0.393251, 0.337998, 0.457927, 0.660272, 0.171447, 0.256432, 0.140705
, 8, 0, 0.02, 0.02, 0.01, 0, 0, 0, 0, 0, 0.03, 0.03, 0
, , 0, 0.140705, 0.140705, 0.1, 0, 0, 0, 0, 0, 0.171447, 0.171447, 0
,Sum, 0.44, 0.66, 0.63, 0.28, 0.35, 0.19, 0.24, 0.28, 0.31, 0.4, 0.51, 0.45
, , 0.795442, 0.867133, 1.0116, 0.58741, 0.701729, 0.464823, 0.552679, 0.551948, 0.800189, 0.651339, 0.688946, 1.05768
