Statistic, Task, 0 min, 10 min, 20 min, 30 min, 40 min, 50 min, 60 min, 70 min, 80 min, 90 min, 100 min, 110 min, 120 min, 130 min, 140 min, 150 min, 160 min, 170 min,
, , 0, 0, 0, 0.140705, 0.1, 0.1, 0.140705, 0, 0.140705, 0, 0, 0.171447, 0.219043, 0.171447, 0.1, 0.171447, 0.196946, 0.287623
, 4, 0, 0, 0, 0.18, 0.13, 0.13, 0.41, 0.29, 0.33, 0.28, 0.25, 0.3, 0.59, 0.59, 0.63, 0.04, 0, 0
, , 0, 0, 0, 0.411452, 0.366667, 0.366667, 0.587668, 0.555869, 0.620443, 0.514045, 0.479372, 0.57735, 0.792579, 0.753376, 0.799684, 0.196946, 0, 0
, 5, 0.12, 0.11, 0.24, 0.48, 0.62, 0.57, 1.05, 1.13, 1.03, 0.93, 0.93, 0.87, 2.04, 2.08, 1.93, 0.33, 0.19, 0.29
, , 0.356186, 0.345096, 0.514831, 0.771722, 0.788554, 0.819645, 1.11351, 1.11604, 0.989388, 0.912926, 0.86754, 0.939105, 1.23026, 1.45422, 1.45821, 0.569512, 0.442559, 0.555869
, 6, 0.52, 0.41, 0.48, 1.02, 1.03, 0.9, 0.95, 0.79, 0.95, 0.89, 0.84, 0.84, 0.74, 0.79, 0.75, 0, 0, 0
, , 0.731402, 0.683056, 0.745085, 1.10078, 1.07736, 0.937437, 0.946818, 0.795124, 1.0384, 0.851558, 0.906987, 0.950492, 0.905873, 0.935225, 0.96792, 0, 0, 0
, 7, 0.57, 0.69, 0.61, 0.97, 0.95, 0.96, 1.84, 1.65, 1.72, 2.1, 1.65, 1.67, 3.1, 3.51, 3.28, 1.02, 0.83, 1.07
, , 0.855818, 0.787465, 0.839613, 1.0867, 1.0088, 0.863631, 1.54867, 1.30558, 1.24787, 1.69074, 1.21751, 1.31852, 1.94625, 1.99745, 1.78705, 0.953251, 0.841535, 1.04693
, 8, 0.21, 0.28, 0.15, 0.31, 0.24, 0.34, 0.73, 0.71, 0.52, 0.58, 0.78, 0.69, 1.21, 1.2, 1.16, 0.11, 0.12, 0.11
, , 0.498381, 0.551948, 0.385992, 0.56309, 0.473969, 0.572431, 0.776615, 0.769297, 0.703239, 0.793662, 0.938299, 0.917782, 1.14852, 0.984732, 1.06097, 0.37322, 0.356186, 0.37322
,Sum, 7.7, 7.82, 7.86, 4.29, 4.13, 4.04, 7.22, 6.77, 6.97, 6.94, 6.5, 6.56, 11.34, 12.27, 11.67, 10.34, 9.69, 10.55
, , 2.37623, 2.18526, 2.40378, 2.16629, 1.94186, 1.92758, 2.7982, 2.51804, 2.58767, 2.58519, 2.28079, 2.55572, 3.06238, 3.51003, 3.07501, 2.87174, 2.3728, 2.94863
